ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,Number_Households,Gini_index,LL_95CI,UL_95CI,se,rse,CA_decile,CA_RR,Median_HH_income,Median_HH_decile,version
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40004,La Mesa city,San Diego,06073,San Diego,09,24512,0.406,0.3809787234,0.4310212766,0.0127659574,3.1443244943,6,0.8675213675,47590,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40032,La Mirada city,Los Angeles,06037,Southern California,14,14681,0.411,0.3788297872,0.4431702128,0.0164133739,3.9935216205,6,0.8782051282,77952,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40088,Lamont CDP,Kern,06029,San Joaquin Valley,10,3405,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40116,Lanare CDP,Fresno,06019,San Joaquin Valley,10,140,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40130,Lancaster city,Los Angeles,06037,Southern California,14,46992,0.441,0.4219361702,0.4600638298,0.0097264438,2.2055428048,3,0.9423076923,46666,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40256,La Palma city,Orange,06059,Southern California,14,5080,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40312,La Porte CDP,Plumas,06063,Northeast Sierra,06,15,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40326,La Presa CDP,San Diego,06073,San Diego,09,10178,0.381,0.3488297872,0.4131702128,0.0164133739,4.3079721418,9,0.8141025641,56777,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40340,La Puente city,Los Angeles,06037,Southern California,14,9451,0.361,0.3335957447,0.3884042553,0.0139817629,3.8730645202,10,0.7713675214,46527,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40354,La Quinta city,Riverside,06065,Southern California,14,14820,0.462,0.4274468085,0.4965531915,0.0176291793,3.8158396821,2,0.9871794872,72452,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40410,La Riviera CDP,Sacramento,06067,Sacramento Area,08,4475,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40426,Larkfield-Wikiup CDP,Sonoma,06097,Bay Area,01,3434,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40438,Larkspur city,Marin,06041,Bay Area,01,5908,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40508,La Selva Beach CDP,Santa Cruz,06087,Monterey Bay,04,1076,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40526,Las Flores CDP,Orange,06059,Southern California,14,1916,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40536,Las Flores CDP,Tehama,06103,Northern Sacramento Valley,07,64,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40592,Las Lomas CDP,Monterey,06053,Monterey Bay,04,598,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40704,Lathrop city,San Joaquin,06077,San Joaquin Valley,10,4782,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40746,Laton CDP,Fresno,06019,San Joaquin Valley,10,474,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40830,La Verne city,Los Angeles,06037,Southern California,14,11261,0.422,0.3910212766,0.4529787234,0.0158054711,3.7453723044,4,0.9017094017,75444,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40872,La Vina CDP,Madera,06039,San Joaquin Valley,10,63,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40886,Lawndale city,Los Angeles,06037,Southern California,14,9681,0.422,0.3910212766,0.4529787234,0.0158054711,3.7453723044,4,0.9017094017,42660,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40928,Laytonville CDP,Mendocino,06045,North Coast,05,493,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40956,Lebec CDP,Kern,06029,San Joaquin Valley,10,533,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,40998,Lee Vining CDP,Mono,06051,Central/Southeast Sierra,03,85,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41026,Leggett CDP,Mendocino,06045,North Coast,05,55,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41040,Le Grand CDP,Merced,06047,San Joaquin Valley,10,458,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41110,Lemon Cove CDP,Tulare,06107,San Joaquin Valley,10,120,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41124,Lemon Grove city,San Diego,06073,San Diego,09,8434,0.384,0.3589787234,0.4090212766,0.0127659574,3.3244680851,8,0.8205128205,50521,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41142,Lemon Hill CDP,Sacramento,06067,Sacramento Area,08,4041,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41152,Lemoore city,Kings,06031,San Joaquin Valley,10,8196,0.356,0.3250212766,0.3869787234,0.0158054711,4.4397390799,10,0.7606837607,53779,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41166,Lemoore Station CDP,Kings,06031,San Joaquin Valley,10,1585,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41180,Lennox CDP,Los Angeles,06037,Southern California,14,5250,0.376,0.3450212766,0.4069787234,0.0158054711,4.2035827459,9,0.8034188034,35625,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41194,Lenwood CDP,San Bernardino,06071,Southern California,14,1133,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41208,Leona Valley CDP,Los Angeles,06037,Southern California,14,590,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41278,Lewiston CDP,Trinity,06105,North Coast,05,553,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41282,Lexington Hills CDP,Santa Clara,06085,Bay Area,01,946,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41390,Likely CDP,Modoc,06049,Northeast Sierra,06,34,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41474,Lincoln city,Placer,06061,Sacramento Area,08,16479,0.406,0.3750212766,0.4369787234,0.0158054711,3.8929731834,6,0.8675213675,59906,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41558,Lincoln Village CDP,San Joaquin,06077,San Joaquin Valley,10,1565,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41572,Linda CDP,Yuba,06115,Sacramento Area,08,5440,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41656,Lindcove CDP,Tulare,06107,San Joaquin Valley,10,128,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41670,Linden CDP,San Joaquin,06077,San Joaquin Valley,10,631,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41712,Lindsay city,Tulare,06107,San Joaquin Valley,10,3014,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41740,Linnell Camp CDP,Tulare,06107,San Joaquin Valley,10,193,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41782,Litchfield CDP,Lassen,06035,Northeast Sierra,06,77,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41789,Little Grass Valley CDP,Plumas,06063,Northeast Sierra,06,1,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41866,Little River CDP,Mendocino,06045,North Coast,05,69,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,41880,Littlerock CDP,Los Angeles,06037,Southern California,14,417,,,,,,,,,,03/26/2014 12:00:00 AM
