State,Year,Mo,Day,Victim,County,Race,Sex,Mob,Offense,Note,2nd Name,3rd Name,Comments,Source
NC,1888,1,26,Matthew Blount      ,Washington ,Blk,Male,,Murder,,,,,
NC,1888,1,26,Petterson Spruill,Washington ,Blk,Male,,Murder,,Patterson Sprint,,,
NC,1902,8,25,Thomas Jones,Wayne ,Blk,Male,,Rape,,,,,
NC,1916,1,12,John Richards,Wayne ,Blk,Male,,Murder,,,,,
NC,1920,9,30,Norman Artis,Wayne ,Blk,Male,,Peeping Tom,Uncertain,,,,
NC,1900s,,,Elijah Church,Wilkes,Wht,Male,wht,Murder,Uncertain,,,Submitted by email 10/17/01 ,
SC,1919,6,7,Mark Smith,Abbeville,Blk,Male,,Shot sheriff,,Max Smith,,,
SC,1883,1,1,David Roberts,Abbeville ,Blk,Male,,Assault & robbery,,Robert Dane,,,
SC,1889,5,8,Tut Danford,Abbeville ,Blk,Male,Blk,Turned State's evidence,,,,,
SC,1905,9,17,Allen Pendleton,Abbeville ,Blk,Male,,Murder,,,,,
SC,1915,7,12,Will Lozier,Abbeville ,Blk,Male,,Murder,,,,,
SC,1916,10,21,Anthony Crawford,Abbeville ,Blk,Male,,Murderous assault,,,,,
SC,1896,2,29,Calvin Kennedy,Aiken ,Blk,Male,,Rape,,Melville Kennedy,,,
SC,1896,7,17,Dan Dicks,Aiken ,Blk,Male,,Intent to rape,,— Stallings,,,
SC,1900,2,17,Wm. Burt,Aiken ,Blk,Male,,Assault,,Wm. Burts,,,
SC,1903,7,16,Jesse Butler,Aiken ,Blk,Male,,Refused information,Uncertain,,,,
SC,1903,7,16,Dennis Head,Aiken ,Blk,Male,,Refused information,,,,,
SC,1921,9,8,Mansfield Butler,Aiken ,Blk,Male,,Muderous assault,,,,,
SC,1921,9,8,Charles Thompson,Aiken ,Blk,Male,,Muderous assault,,,,,
SC,1926,10,8,Bertha Lowman,Aiken ,Blk,Fe,,Murder,,,,,
SC,1926,10,8,Clarence Lowman,Aiken ,Blk,Male,,Murder,,,,,
SC,1926,10,8,Demmon Lowman,Aiken ,Blk,Male,,Murder,,,,,
SC,1921,10,24,Edward Kirkland,Allendale ,Blk,Male,,Murder,,,,,
SC,1894,12,10,Edward Sullivan,Anderson ,Blk,Male,,Murder,,,,,
SC,1898,5,.,Elbert Harris,Anderson ,Blk,Male,,Arson,,,,,
SC,1901,11,24,John Laddison,Anderson ,Blk,Male,,Attempted murder,,,,,
SC,1903,6,30,Reuben Elrod,Anderson ,Blk,Male,,Unknown,,Rubb Elrod,,,
SC,1911,10,10,Willis Jackson,Anderson ,Blk,Male,,Criminal assault (rape),,,,,
SC,1912,3,13,Alfred Dublin,Bamberg ,Blk,Male,,Attempted arson,,,,,
SC,1912,3,13,Richard Dublin,Bamberg ,Blk,Male,,Attempted arson,,,,,
SC,1912,3,13,Peter Rivers,Bamberg ,Blk,Male,,Attempted arson,,,,,
SC,1882,9,13,Nathan Bonnet,Barnwell ,Blk,Male,,Attempted rape,,,,,
SC,1889,12,28,Ralph Morral,Barnwell ,Blk,Male,,Accessory to murder,,Rafe Morral,,,
SC,1889,12,28,Hugh Furz,Barnwell ,Blk,Male,,Accessory to murder,,,,,
SC,1889,12,28,Robert Phoenix,Barnwell ,Blk,Male,,Accessory to murder,,,,,
SC,1889,12,28,Ripley Johnson,Barnwell ,Blk,Male,,Murder,,,,,
SC,1889,12,28,Mitchell Adams,Barnwell ,Blk,Male,,Murder,,,,,
SC,1889,12,28,Peter Bell,Barnwell ,Blk,Male,,Murder,,,,,
SC,1889,12,28,Harrison Johnson,Barnwell ,Blk,Male,,Witness to murder,,Hudson Johnson,,,
SC,1889,12,28,Judge Jones,Barnwell ,Blk,Male,,Witness to murder,,,,,
SC,1890,1,7,Wm. Black,Barnwell ,Blk,Male,,Burglary,,,,,
SC,1893,4,24,John Peterson,Barnwell ,Blk,Male,,Rape,,,,,
SC,1901,1,14,Charlie L. Robinson,Barnwell ,Blk,Male,,Assaulted woman (rape),,Charles Lang,,,
SC,1905,12,22,Frank de Loache,Barnwell ,Blk,Male,,Murder,,,,,
SC,1905,12,22,John de Loache,Barnwell ,Blk,Male,,Murder,,,,,
SC,1918,2,23,Walter Best,Barnwell ,Blk,Male,,Murder,,,,,
SC,1901,7,21,Wm. Cornish,Beaufort ,Blk,Male,,Assaulted woman,Uncertain,,,,
SC,1892,5,9,Edward Chisolm,Berkeley,Blk,Male,Blk,Injuring livestock,Uncertain,,,,
SC,1904,7,11,Kitt Bookard,Berkeley ,Blk,Male,,Quarrelling,,,,,
SC,1912,3,29,Joseph Brinson,Cherokee ,Blk,Male,,Assault,,,,,
SC,1912,3,29,Frank Whisonant,Cherokee ,Blk,Male,,Assault ,,Frederick Whisonant,,,
SC,1888,9,29,Samuel Cornwell,Chester ,Blk,Male,,Quarrel with white man     ,,Sam Buff,Sam Carmel,,
SC,1903,11,23,Jim Nelson,Chesterfield ,Blk,Male,,Rape,,Charles Nelson,,,
SC,1904,7,5,John Taylor,Chesterfield ,Blk,Male,,Attempted rape,,,,,
SC,1913,2,23,Marion Cantri,Clarendon ,Blk,Male,,Assault,,Marion Cantria,,,
SC,1895,12,2,Hannah Kearse,Colleton ,Blk,Fe,,Knowledge of theft,,,,,
SC,1895,6,22,Wm. Stokes,Colleton ,Blk,Male,,Attempted assault (rape),,,,,
SC,1895,12,2,Isom Kearse,Colleton ,Blk,Male,,Theft,,,,,
SC,1902,6,4,James Black,Colleton ,Blk,Male,,Murder,,,,,
SC,1902,6,4,Cain Ford,Colleton ,Blk,Male,,Murder,,,,,
SC,1909,6,11,Frank Samuels,Colleton ,Blk,Male,,Murder,,,,,
SC,1909,6,11,Quillie Simmons,Colleton ,Blk,Male,,Murder,,Tuillie Simmons,,,
SC,1903,11,28,John Fogle,Dorchester ,Blk,Male,,Attempted rape,,John Fagler,,,
SC,1904,1,13,General Lee,Dorchester ,Blk,Male,,Attempted burglary,,,,,
SC,1906,8,23,Willie Spain,Dorchester ,Blk,Male,,Attempted burglary,,,,,
SC,1885,9,21,O. T. Culbreath,Edgefield ,Wht,Male,,Murder,,,,,
SC,1891,12,7,Richard Lundy,Edgefield ,Blk,Male,,Murder,,,,,
SC,1894,7,12,James A. Nelson,Edgefield ,Blk,Male,,To prevent evidence,Uncertain,,,,
SC,1898,10,25,James Mackey,Edgefield ,Blk,Male,,Murder,,Joseph Mackey,,,
SC,1898,10,25,Luther Sullivan,Edgefield ,Blk,Male,,Murder,,,,,
SC,1898,10,25,Wash Mackey,Edgefield ,Blk,Male,,Murder,,,,,
SC,1907,6,2,George Hudson,Edgefield ,Blk,Male,Blk,Attempted murder,,,,,
SC,1882,6,3,Caleb Campbell,Fairfield ,Blk,Male,,Criminal assault (rape),,,,,
SC,1889,6,21,Andy Caldwell,Fairfield ,Blk,Male,,Assaulted woman (rape),,,,,
SC,1915,6,14,Jules Smith,Fairfield ,Blk,Male,,Criminal assault (rape),,,,,
SC,1886,12,1,Caesar Robinson,Florence ,Blk,Male,,Attempted assault (rape),,,,,
SC,1898,1,27,John Belin,Florence ,Blk,Male,,Murder,,,,,
SC,1898,11,12,Sam Howard,Florence ,Blk,Male,Blk,Cohabitation,,,,,
SC,1909,1,8,Arthur Davis,Florence ,Blk,Male,,Injured mule,,,,,
SC,1914,12,4,Wm. Green,Florence ,Blk,Male,,Frightened women ,,Wm. Grier,,,
SC,1922,1,4,Unnamed Negro,Florence ,Blk,Male,,Intimate with white woman,,,,,
SC,1895,7,15,Ira Johnson,Greenville ,Blk,Male,,Murder,,Ira Jackson,,,
SC,1893,8,21,Jacob Davis,Greenwood ,Blk,Male,,Rape,,Jake Davis,,,
SC,1893,12,6,Will Lawton,Greenwood ,Blk,Male,,Murderous assault,,,,,
SC,1898,11,13,Eliza Goode,Greenwood ,Blk,Fe,,Unknown ,,,,,
SC,1898,11,9,Columbus Jackson,Greenwood ,Blk,Male,,Murder,,,,,
SC,1898,11,9,Wade McKinney ,Greenwood ,Blk,Male,,Murder,,,,,
SC,1898,11,9,Drayton Watts,Greenwood ,Blk,Male,,Murder,,Drayton Williams,,,
SC,1898,11,9,Jesse Williams,Greenwood ,Blk,Male,,Murder,,,,,
SC,1898,11,10,Benjamin Collins,Greenwood ,Blk,Male,,Murder,,,,,
SC,1898,11,10,Essex Harrison,Greenwood ,Blk,Male,,Murder,,,,,
SC,1898,11,10,Jeff Darling,Greenwood ,Blk,Male,,Murder,,,,,
SC,1902,12,27,Mrs. O. Wideman,Greenwood ,Blk,Fe,,Murder,,,,,
SC,1902,12,27,Oliver Wideman,Greenwood ,Blk,Male,,Murder,,,,,
SC,1906,8,16,Robert Davis,Greenwood ,Blk,Male,,Attempted assault (rape),,,,,
SC,1882,7,25,Martin Becket,Hampton ,Unk,Male,,Assaulted girl (rape),,,,,
SC,1886,3,8,Charles Brunson,Hampton ,Blk,Male,,Assault,,,,,
SC,1890,2,24,Robert Pope,Hampton ,Wht,Male,,Being of bad character,,,,,
SC,1890,2,24,Son of Robert Pope,Hampton ,Wht,Male,,Being of bad character ,,,,,
SC,1895,10,17,"Wm. Blake, Sr.",Hampton ,Blk,Male,,Murder & robbery,,,,,
SC,1901,10,21,Unnamed Negro,Hampton ,Blk,Male,,Burglary,,,,,
SC,1908,11,23,Jim Gilmore,Hampton ,Blk,Male,,Attempted rape,,,,,
SC,1914,12,16,Allen Seymour,Hampton ,Blk,Male,,Assaulted girl (rape),,,,,
SC,1882,7,16,David Cook,Kershaw ,Blk,Male,,Attempted rape,,,,,
SC,1886,5,5,Wesley Williams,Kershaw ,Blk,Male,,Attempted assault (rape),,,,,
SC,1896,4,19,Thomas Price,Kershaw ,Blk,Male,,Assault & attempted rape,,,,,
SC,1882,8,8,Daniel Blakeney,Lancaster ,Blk,Male,,Assaulted girl (att. rape),,,,,
SC,1894,6,3,Hardy Gill,Lancaster ,Blk,Male,,Attempted murder,,,,,
SC,1904,10,1,John Morrison,Lancaster ,Wht,Male,,Murder,,,,,
SC,1892,5,27,Dave Shaw,Laurens ,Blk,Male,,Burglary,Uncertain,,,,
SC,1893,5,10,Heyward Barksdale   ,Laurens ,Blk,Male,,Attempted rape,,Monk Barksdale,Hayward Banks,,
SC,1897,7,23,Henry Gray,Laurens ,Blk,Male,,Rape,,Jim Gray,,,
SC,1898,1,4,David Hunter,Laurens ,Blk,Male,,Violated contract,Uncertain,,,,
SC,1904,9,24,James C. Stuart,Laurens ,Blk,Male,,Attempted assault (rape),,,,,
SC,1913,8,12,Richard Puckett,Laurens ,Blk,Male,,Criminal assault (rape),,,,,
SC,1920,4,1,Joe Steward,Laurens ,Blk,Male,,Fighting with white man,,George Robertson,,,
SC,1890,5,5,Willie Leaphart,Lexington ,Blk,Male,,Rape,,,,,
SC,1893,7,16,"""Dub"" Meetze",Lexington ,Wht,Male,,Arson,,,,,
SC,1893,7,30,Will Thompson,Lexington ,Blk,Male,,Rape,,,,,
SC,1893,7,30,Tom Preston,Lexington ,Blk,Male,,Rape,,,,,
SC,1893,7,31,Handy Kaigler,Lexington ,Blk,Male,,Rape,,,,,
SC,1910,11,25,"""Flute"" Clark",Lexington ,Blk,Male,,Murder & attempted rape,,,,,
SC,1921,8,24,Wm. Allen,Lexington ,Blk,Male,,Murder,,,,,
SC,1921,6,19,Herbert Quarles,McCormick ,Blk,Male,,Assaulted woman (rape),,,,,
SC,1906,11,17,Mark Davis,Newberry ,Blk,Male,,Assault,Uncertain,,,,
SC,1912,11,22,Will Thomas,Newberry ,Blk,Male,,Murder,,,,,
SC,1893,5,30,Isaac Lincoln,Oconee ,Blk,Male,,Insulted white woman,,,,,
SC,1930,4,23,Allen Green,Oconee ,Blk,Male,,Unknown,,,,,
SC,1897,1,6,Lawrence Brown,Orangeburg ,Blk,Male,,Arson,,,,,
SC,1903,7,1,Charles Evans,Orangeburg ,Blk,Male,,Murder,,,,,
SC,1912,12,20,John Felder,Orangeburg ,Blk,Male,,Stealing,,Henry Fitts,,,
SC,1914,7,12,Rosa Richardson,Orangeburg ,Blk,Fe,,Murder,,Rosa Carson ,,,
SC,1924,4,20,Luke Adams,Orangeburg ,Blk,Male,,Attacked woman (rape),Uncertain,,,,
SC,1887,12,31,Manzeo Waldrop,Pickens ,Wht,Male,Blk,Rape & murder,,Manz Gooden,James Walthrop,,
SC,1890,12,3,Henry Johnson,Pickens ,Blk,Male,,Rape,,Henry Wilsby,,,
SC,1891,8,6,Unnamed Negro,Pickens ,Blk,Male,,Assaulted woman,Uncertain,,,,
SC,1897,2,8,Unnamed Negro,Saluda ,Blk,Male,,Rape,Uncertain,,,,
SC,1906,8,20,Robert Etheridge,Saluda ,Blk,Male,,Attempted assault (rape),,,,,
SC,1886,3,1,Abe Thomson,Spartanburg ,Blk,Male,,Assaulted woman (rape),,,,,
SC,1893,11,7,Robert Kennedy,Spartanburg ,Blk,Male,,Attempted rape,,,,,
SC,1883,9,18,Richard Singleton,Sumter ,Blk,Male,,Attempted rape,,,,,
SC,1897,1,8,Simon Cooper,Sumter ,Blk,Male,,Murder,,,,,
SC,1914,11,24,Dillard Wilson,Sumter ,Blk,Male,,Murder,,,,,
SC,1889,6,26,Andrew McKnight,Union ,Unk,Male,,Making indecent remarks,,,,,
SC,1906,6,3,Mose Hughes,Union ,Blk,Male,,Father of arsonist,Uncertain,,,,
SC,1930,6,21,Dan Jenkins,Union ,Blk,Male,,Attacked women (rape),,,,,
SC,1893,5,5,Samuel Gaillard,Williamsburg ,Blk,Male,,Rape,,,,,
SC,1893,10,1,George McFadden,Williamsburg ,Blk,Male,,Criminal assault (rape),,Jake Stokes,,,
SC,1897,12,28,Samuel Turner,Williamsburg ,Blk,Male,,Murder,,,,,
SC,1898,2,22,Dora Baker,Williamsburg ,Blk,Fe,,Race prejudice,,,,,
SC,1898,2,22,Frazier B. Baker,Williamsburg ,Blk,Male,,Race prejudice,,,,"Carried out by Lake City Light Dragoons, possible that this group may have been a Red Shirt Group left over from 1876",from an 11/10/98 e-mail message from  Bruce Baker (bebaker@mail.awod.com)
SC,1904,6,30,Cairo Williams,Williamsburg ,Blk,Male,,Murder,,,,,
SC,1882,6,12,John Johnson,York ,Blk,Male,,Rape,,,,,
SC,1884,4,1,Frank Elliott,York ,Blk,Male,,Assaulted girl (rape),,,,,
SC,1887,4,5,Giles Good,York ,Blk,Male,,Murder,,,,,
SC,1887,4,5,Daniel Roberts,York ,Blk,Male,,Murder,,,,,
SC,1887,4,5,Moses Lipscomb,York ,Blk,Male,,Murder,,,,,
SC,1887,4,5,Bailey Dowdle,York ,Blk,Male,,Murder,,Bailey Dandee,,,
SC,1887,4,5,Prindley Thompson,York ,Blk,Male,,Murder,,Pint Thompson,,,
SC,1892,11,24,Nathan White,York ,Blk,Male,,Arson,, ,,,
SC,1894,6,2,Jefferson Crawford,York ,Blk,Male,,Murder,,,,,
SC,1917,8,23,W. T. Sims,York ,Blk,Male,Blk,Seditious utterance,,W. D. Sims,,,
TN,1893,8,10,Richard Drummond,Anderson,Wht,Male,,Murder,,,,,
TN,1892,6,27,W. M. Bates,Bedford,Wht,Male,,Murder,,Thomas Bates,,,
TN,1899,8,11,Wm. Chambers,Bedford,Blk,Male,,Rape,,,,,
TN,1912,2,19,Watt Greer,Bedford,Blk,Male,,Murder,,Walter Gre[e]r,,,
TN,1922,10,20,Ed Hartley,Benton,Wht,Male,,Manslaughter,,,,,
TN,1922,10,20,George Hartley,Benton,Wht,Male,,Manslaughter,,,,,
TN,1893,10,22,John Gamble,Bledsoe,Blk,Male,,Rape & murder,,Pete Cooper,,,
TN,1889,12,11,Wm. Carden,Bradley,Wht,Male,,Rape,,,,,
TN,1892,7,29,Andy Bashear,Campbell,Wht,Male,,Rape,,Andy Beshears,,,
TN,1892,7,29,Henry Willis,Campbell,Wht,Male,,Rape,,John Willis,,,
TN,1893,3,19,Jesse Jones,Campbell,Wht,Male,,Murder,,Jessie Jones,,,
TN,1893,2,25,Joseph Payne,Campbell,Blk,Male,,Assaulted girl (rape) ,,Joseph Hayne,,,
TN,1894,2,11,Henry McCrary,Campbell,Blk,Male,,Rape,,Henry McGreeg,,,
TN,1896,3,22,Wm. Murphy,Campbell,Wht,Male,,Murder,,,,,
TN,1903,6,24,Charles Jones,Campbell,Blk,Male,,Criminal assault (rape),,,,,
TN,1925,4,14,Jim Edwards,Campbell,Blk,Male,,Murder,,Jim Evans,,,
TN,1892,6,28,Thomas Lillard,Cannon,Blk,Male,,Rape,,,,,
TN,1886,11,15,Charles Dinwiddie,Carroll,Blk,Male,,Robbery,,,,,
TN,1891,3,11,Henry Sanders,Carroll,Unk,Male,,Criminal assault (rape),,,,,
TN,1896,11,15,Charles Allen,Carroll,Blk,Male,,Rape,,Charley Allen,,,
TN,1901,10,3,Walter McClennon,Carroll,Blk,Male,,Assault,,Walter McClinnock,,,
TN,1894,7,6,Jim Bell,Cheatham,Blk,Male,,Murder & arson,,James Ball,,,
TN,1892,2,3,Mrs. Martin,Chester,Blk,Fe,,Mother of arsonists,,,,,
TN,1899,4,18,A. M. Larue,Chester,Wht,Male,,Murder,Uncertain,A. M. Larne,,,
TN,1891,3,26,Tom Hunter,Claiborne,Blk,Male,,Murder,,Thomas Huntley,,,
TN,1891,8,25,Wm. Lewis,Coffee,Blk,Male,,Disorderly conduct,,,,,
TN,1892,5,19,Charles Everett,Coffee,Blk,Male,,Attempted assault on woman,,,,,
TN,1895,10,14,Eugene Vanoy,Coffee,Blk,Male,,Keeping white woman,,R.M. Vannoy ,,,
TN,1905,3,8,Rance Gwinn,Coffee,Blk,Male,,Theft,,Ronce Gwynn,,,
TN,1886,3,29,Weakley Ridley,Crockett,Blk,Male,,Murder,,,,,
TN,1886,3,29,Tobe Williams,Crockett,Blk,Male,,Murder,,,,,
TN,1890,3,16,Henry Williams,Crockett,Blk,Male,,Rape,,John Moss,,,
TN,1892,8,26,Dennis Blackwell,Crockett,Blk,Male,,Attempted rape,,,,,
TN,1929,5,29,Joseph Boxley,Crockett,Blk,Male,,Rape,,,,,
TN,1892,4,30,Eph Grizzard,Davidson,Blk,Male,,Rape,,Eph G[or][ro]ggard,,,
TN,1892,12,15,Unnamed Negro,Davidson,Blk,Male,,Rape,,,,,
TN,1892,4,28,Henry Grizzard,Davidson ,Blk,Male,,Rape,,Henry G[ri][ir]ggard,,,
TN,1891,7,16,Will P. Walker,Decatur,Blk,Male,,Rape,,Ben Walling,,,
TN,1895,4,25,Unnamed Negro,Decatur,Blk,Male,,rape,,,,,
TN,1901,8,2,Charles Davis,DeKalb,Wht,Male,,Criminal assault (rape),,,,,
TN,1892,7,25,J. H. Wynne,Dickson,Wht,Male,,Murder,,,,,
TN,1894,7,14,Wm. Bell,Dickson,Blk,Male,,Barn-burning,,Drew Bell,Wm. Drew,,
TN,1886,10,14,Matthew Washington,Dyer,Blk,Male,,Rape,,,,,
TN,1901,2,18,Fred  King,Dyer,Blk,Male,,Assault (rape),,Fred Kings,,,
TN,1902,10,8,Curtis Brown,Dyer,Blk,Male,,Murder,,Curtis Browne,,,
TN,1902,10,8,Garfield Burley,Dyer,Blk,Male,,Murder,,,,,
TN,1913,11,7,John Talley,Dyer,Blk,Male,,Attempted assault (rape),,Judson Talley,,,
TN,1917,12,2,Lation Scott,Dyer,Blk,Male,,Rape,,Lation Jenkins,,,
TN,1895,10,16,Jefferson Ellis,Fayette,Blk,Male,,Rape,,,,,
TN,1915,4,28,Thomas Brooks,Fayette,Blk,Male,,Murder,,,,,
TN,1882,6,18,Henry Huddleston,Franklin,Blk,Male,,Rape,,,,,
TN,1901,8,25,Henry Knoles,Franklin,Blk,Male,,Murder,,Henry Noles,,,
TN,1918,2,12,James McIllbarren,Franklin,Blk,Male,,Murder,,James McIllbarren,,,
TN,1890,8,16,Henderson Fox,Gibson,Blk,Male,,Rape,,Fox Henderson,,,
TN,1890,8,16,Thomas Woodward,Gibson,Blk,Male,,Assault & robbery,,,,,
TN,1895,8,10,Unnamed Negro,Gibson,Blk,Male,,Arson,Uncertain,,,,
TN,1901,10,7,Matthew Wilson,Gibson,Wht,Male,,Attempted rape,,,,,
TN,1919,10,27,Henry Booth,Gibson,Blk,Male,,Cursed white woman,,,,,
TN,1882,10,3,Henry Holloway,Giles,Blk,Male,,Rape,,,,,
TN,1883,6,20,Wesley Warren,Giles,Blk,Male,,Murder,,,,,
TN,1883,6,22,Harry Reed,Giles,Blk,Male,,Murder,,Harry Reid,,,
TN,1883,6,22,Kyle Walker,Giles,Blk,Male,,Murder,,Ky Walker,,,
TN,1908,5,8,Elmo Howard,Giles,Blk,Male,,Attempted rape,,Elmo [G][H]arvard,,,
TN,1889,4,5,John Wolfenbarger,Grainger,Wht,Male,,Murder,,John Wolfenberger,,,
TN,1885,9,7,Charles Williams,Hamilton,Blk,Male,,Murder,,,,,
TN,1893,2,14,Andy Blount,Hamilton,Blk,Male,,Rape,,,,,
TN,1897,2,25,Charles Brown,Hamilton,Blk,Male,,Rape & murder,,,,,
TN,1906,3,19,Edward Johnson,Hamilton,Blk,Male,,Assault,,,,,
TN,1908,7,14,Hugh Jones,Hardeman,Blk,Male,,Attempted rape,,Hugh James,,,
TN,1890,11,14,Ned Stevens,Hardin,Blk,Male,,Murder,,Edward Stevens,,,
TN,1892,3,7,Unnamed Negro,Hardin,Blk,Male,,Assault,,,,,
TN,1904,4,28,Thomas Searcy,Haywood,Blk,Male,,Attempted rape,,Thomas Seacey,,,
TN,1896,1,8,Frank Simpson,Henderson,Blk,Male,,Rape,,,,,
TN,1896,1,8,Harrison Fuller,Henderson,Blk,Male,,Rape,,,,,
TN,1918,4,22,Berry Noyse,Henderson,Blk,Male,,Murder,,Berry Royen,,,
TN,1909,7,20,Albert Lawson,Henry,Blk,Male,,Murderous assault,,,,,
TN,1885,5,2,Conley Johnson,Humphreys,Blk,Male,,Trouble with white man,,,,,
TN,1894,3,3,Lamson Gregory,Indeterminant,Blk,Male,,Might testify,,,,,
TN,1894,6,1,Frank Ballard,Indeterminant,Blk,Male,,Attmp. rape & murder,,,,,
TN,1894,9,20,James Darcy,Indeterminant,Unk,Male,,Giving information,Uncertain,James Darcey,,,
TN,1898,9,26,John Williams,Johnson,Blk,Male,,Rape,,,,,
TN,1885,9,4,Lee Sellers,Knox,Wht,Male,,Murder,,Leo Sellers,,,
TN,1889,1,19,Mrs. Smithson,Lake,Wht,Fe,,Murder,,,,,
TN,1889,1,19,— Smithson,Lake,Wht,Male,,Murder,,,,,
TN,1889,1,19,— Atchison,Lake,Wht,Male,,Murder,,,,,
TN,1900,10,3,— Williams,Lake,Blk,Male,,Murderous assault & robbery,,,,,
TN,1901,3,17,Ike Fitzgerald,Lake,Blk,Male,,Assault (rape),,Isaac Fitzgerald,,,
TN,1907,7,21,Unnamed Negro,Lake,Blk,Male,,Fighting white men,Uncertain,,,,
TN,1907,7,21,Unnamed Negro,Lake,Blk,Male,,Fighting white men,Uncertain,,,,
TN,1907,8,16,Will Clifford,Lake,Blk,Male,,Rape & murder,,,,,
TN,1908,11,24,Edward Stineback,Lake,Blk,Male,,Murder,,Edward Stinebach,,,
TN,1908,11,24,Marshall Stineback,Lake,Blk,Male,,Murder,,Marshall Stinebach,,,
TN,1908,11,24,Jim Stineback,Lake,Blk,Male,,Murder,,Tenner Stinebach,,,
TN,1910,9,12,Robert Bruce,Lake,Blk,Male,,Attempted rape,,,,,
TN,1910,9,12,Wm. Sharp,Lake,Blk,Male,,Attempted rape,,,,,
TN,1900,1,9,Frank Gingery,Lauderdale,Blk,Male,,Murder,,Frank Givney,,,
TN,1900,1,9,Reuben Gingery,Lauderdale,Blk,Male,,Murder,,Rube Givney,,,
TN,1900,1,15,Anderson Gause,Lauderdale,Blk,Male,,Aided murder,,Anderson Gan[s][c]e,,,
TN,1900,3,22,Louis Rice,Lauderdale,Blk,Male,,Testifying,Uncertain,,,,
TN,1903,12,18,Joe Drake,Lauderdale,Blk,Male,,Murder,,Joseph Brake,,,
TN,1917,3,19,Wm. Thomas,Lauderdale,Blk,Male,,Murder,,,,,
TN,1897,7,15,Anthony Williams,Lawrence,Blk,Male,,Rape & murder,,Tony Williamson,,,
TN,1893,2,17,Unnamed White,Lewis,Wht,Male,,Preaching Mormonism,,,,,
TN,1893,2,17,Unnamed White,Lewis,Wht,Male,,Preaching Mormonism,,,,,
TN,1905,6,.,Simon Ford,Lewis,Blk,Male,,Rape,Uncertain,,,,
TN,1916,9,28,Wiley Tedwell,Lewis,Blk,Male,,Murder,,Wiley Todme,,,
TN,1916,9,28,Manuel Carter,Lewis,Blk,Male,,Murder,,,,,
TN,1890,4,20,Stephen Jacobs,Lincoln,Blk,Male,,Arson,,,,,
TN,1895,3,18,Harriet Talley,Lincoln,Blk,Fe,,Arson,,,,,
TN,1895,9,5,Dock King,Lincoln,Blk,Male,,Attempted criminal assault,,,,,
TN,1895,11,29,Joe Robertson,Lincoln,Blk,Male,,Attempted rape,,Joseph Robinson,,,
TN,1895,11,29,Skace McGaha,Lincoln,Blk,Male,,Attempted rape,,Ozias McGah[e][l]y,,,
TN,1893,1,2,Henry Duncan,Loudon,Wht,Male,,Murder,,,,,
TN,1886,3,18,John Gillespie,Loudon  ,Blk,Male,,Murder,,,,,
TN,1911,6,8,Dave Winston,Macon,Blk,Male,,Murder,Uncertain,,,,
TN,1886,8,18,Eliza Woods,Madison,Blk,Fe,,Murder,,,,,
TN,1891,7,25,John Brown,Madison,Blk,Male,,Murder,,,,,
TN,1894,4,16,Henry Montgomery,Marshall,Blk,Male,,Larceny,,,,,
TN,1902,11,13,John Davis,Marshall,Blk,Male,,Murder,,,,,
TN,1903,8,4,John Millikin,Marshall,Blk,Male,,Unknown,,,,,
TN,1903,8,4,John Hunter,Marshall,Blk,Male,,Unknown,,,,,
TN,1901,10,4,Unnamed Negro,Marshall ,Blk,Fe,,Shot at man,,,,,
TN,1901,10,4,Unnamed Negro,Marshall ,Blk,Male,,Shot at man,,,,,
TN,1901,10,4,Unnamed Negro,Marshall ,Blk,Male,,Shot at man,,,,,
TN,1901,10,4,Unnamed Negro,Marshall ,Blk,Male,,Shot at man,,,,,
TN,1888,8,10,Amos Miller,Maury,Blk,Male,,Rape,,,,,
TN,1891,5,27,Green Wells,Maury,Blk,Male,,Murder,,,,,
TN,1927,11,11,Henry Choate,Maury,Blk,Male,,Attempted rape,,,,,
TN,1902,5,12,James Underwood,Meigs,Blk,Male,,Murder,,,,,
TN,1893,11,4,Mary Motlow,Moore,Blk,Fe,,Barn-burning,,Eliza Motlow,,,
TN,1893,11,4,Ned Waggoner,Moore,Blk,Male,,Barn-burning,,Edward Wagner,,,
TN,1893,11,4,Will Waggoner,Moore,Blk,Male,,Barn-burning,,Wm. Wagner,,,
TN,1893,11,4,Sam Motlow,Moore,Blk,Male,,Barn-burning,,,,,
TN,1899,1,17,John Shaw,Moore,Blk,Male,,Bad character,,Piglit,,,
TN,1899,1,17,George Call,Moore,Blk,Male,,Bad character,,Toney Call,,,
TN,1902,2,5,Euless Whittaker,Moore,Blk,Male,,Murder,,Enless Whittaker,,,
TN,1903,9,24,Allen Small,Moore,Blk,Male,,Attempted rape,,,,,
TN,1895,11,21,Charles Hurd,Morgan,Blk,Male,,Murder,,,,,
TN,1908,1,21,Walter Cole,Morgan,Blk,Male,,Murder,Uncertain,,,,
TN,1885,4,13,Bud Farris,Obion,Wht,Male,,Theft,,,,,
TN,1885,3,11,Almus Young,Obion,Blk,Male,,Murder,,Ambrose Young,,,
TN,1885,3,11,Charles Latham,Obion,Blk,Male,,Murder,,,,,
TN,1885,3,11,Frank Freeman,Obion,Blk,Male,,Murder,,,,,
TN,1885,4,13,Freeman Ward,Obion,Blk,Male,,Theft,,,,,
